Name,Freq(MHz),PW(µs),Azimuth(º),Elevation(º),Power(dBm)
F,4331.44,1.6,0,0.0,-127
F,4331.44,1.6,26,0.0,-127
F,4331.44,1.6,26,0.0,-51
F,4331.38,1.6,23,0.0,-50
F,4331.145,1.6,0,-7.73,-48
F,4331.39,1.72,0,0.0,-127
F,4331.39,1.72,13,0.0,-127
F,4331.39,1.72,13,0.0,-47
F,4331.39,1.72,17,0.0,-45
F,4331.39,1.72,17,0.0,-45
F,4331.05,1.72,14,0.0,-45
F,4331.4,1.72,14,0.0,-45
S1,1425.93,4.3,191,0.0,-52
S1,1426.145,225.79,191,0.0,-52
F,4331.38,1.72,354,0.0,-45
F,4330.53,1.72,354,0.0,-41
S1,1426.145,225.79,188,0.0,-52
F,4331.42,1.72,351,0.0,-41
F,4331.42,1.72,351,0.0,-41
F,4331.165,1.72,0,-7.73,-41
F,4331.38,1.57,0,0.0,-127
S1,1426.1,225.79,188,0.0,-10
F,4331.38,1.57,226,0.0,-127
F,4331.38,1.57,226,0.0,-80
F,4330.91,1.57,226,0.0,-16
F,4330.705,1.57,228,0.0,-12
S1,1426.1,225.79,185,0.0,-10
F,4331.4,1.57,0,-11.25,-12
F,4331.225,1.93,0,0.0,-127
F,4331.225,1.93,42,0.0,-127
F,4331.225,1.93,42,0.0,-45
F,4331.41,1.93,49,0.0,-43
F,4331.4,1.93,0,-10.55,-43
S1,1425.725,4.39,185,0.0,-9
F,4331.135,1.84,0,0.0,-127
F,4331.41,1.84,351,0.0,-127
F,4331.41,1.84,351,0.0,-38
S1,1425.725,4.39,185,0.0,-9
F,4331.4,1.84,347,0.0,-38
F,4331.4,1.84,347,0.0,-38
F,4331.4,1.84,347,0.0,-38
S1,1425.95,4.39,185,0.0,-9
S1,1425.95,4.39,182,0.0,-9
F,4331.4,1.84,0,-90.0,-38
F,4331.36,1.84,0,0.0,-127
F,4331.4,1.84,176,0.0,-127
F,4331.4,1.84,176,0.0,-69
F,4331.4,1.84,176,0.0,-19
F,4331.4,1.84,0,-15.82,-19
F,4331.36,1.84,0,0.0,-127
S1,1425.895,4.39,182,0.0,-9
F,4331.4,1.84,317,0.0,-56
F,4331.4,1.84,317,0.0,-46
F,4331.39,1.84,319,0.0,-43
F,4331.39,1.84,319,0.0,-43
F,4331.39,1.84,0,-15.12,-43
F,4331.4,1.66,0,0.0,-127
F,4331.4,1.66,133,0.0,-48
S1,1425.875,4.39,184,0.0,-9
F,4330.865,1.66,133,0.0,-16
F,4330.865,1.66,136,0.0,-16
S1,1425.875,4.39,184,0.0,-9
F,4330.765,1.66,136,0.0,-16
F,4331.39,1.66,138,0.0,-16
F,4330.735,1.66,138,0.0,-16
F,4330.735,1.66,138,0.0,-16
F,4331.42,1.66,138,0.0,-16
F,4331.35,1.66,141,0.0,-16
F,4331.235,1.66,0,-7.73,-16
F,4330.835,1.84,0,0.0,-127
F,4331.4,1.84,325,0.0,-127
F,4331.4,1.84,325,0.0,-52
S1,1425.875,4.39,186,0.0,-9
F,4331.33,1.84,325,0.0,-50
F,4331.33,1.84,325,0.0,-50
F,4331.33,1.84,0,-36.56,-50
F,4330.335,1.9,0,0.0,-127
F,4331.4,1.9,333,0.0,-47
S1,1425.875,4.39,189,0.0,-9
F,4331.315,1.9,336,0.0,-47
F,4331.315,1.9,336,0.0,-39
S1,1425.875,4.39,191,0.0,-9
F,4331.265,1.9,338,0.0,-35
S1,1425.92,4.39,191,0.0,-53
S1,1425.92,4.39,193,0.0,-53
F,4331.265,1.9,341,0.0,-35
F,4331.265,1.9,341,0.0,-33
F,4331.47,1.9,341,0.0,-33
F,4331.47,1.9,341,0.0,-33
S1,1425.92,4.39,195,0.0,-53
F,4331.47,1.9,338,0.0,-33
S1,1425.92,4.39,197,0.0,-53
F,4330.55,1.9,340,0.0,-33
S1,1425.92,4.39,199,0.0,-53
F,4331.37,1.9,343,0.0,-33
S1,1425.92,4.39,202,0.0,-53
F,4331.37,1.9,345,0.0,-33
S1,1425.92,4.39,204,0.0,-53
F,4332.035,1.9,347,0.0,-33
S1,1425.92,4.39,206,0.0,-53
F,4332.035,1.9,350,0.0,-33
S1,1425.92,4.39,208,0.0,-53
F,4332.035,1.9,352,0.0,-33
S1,1425.92,4.39,210,0.0,-53
F,4331.4,1.9,354,0.0,-33
S1,1425.92,4.39,212,0.0,-53
F,4330.865,1.9,356,0.0,-33
S1,1425.92,4.39,214,0.0,-53
F,4331.41,1.9,359,0.0,-33
S1,1425.92,4.39,217,0.0,-58
S1,1425.92,4.39,217,4.97,-58
S1,1425.92,4.39,219,4.97,-58
F,4331.4,1.9,2,0.0,-33
S1,1425.92,4.39,221,4.97,-58
F,4331.41,1.9,4,0.0,-33
F,4331.41,1.9,6,0.0,-33
S1,1425.92,4.39,224,4.97,-58
F,4331.35,1.9,6,0.0,-33
S1,1425.92,4.39,226,4.97,-58
F,4331.35,1.9,9,0.0,-33
F,4331.35,1.9,9,0.0,-33
F,4331.35,1.9,11,0.0,-33
S1,1425.92,4.39,226,4.97,-58
S1,1425.92,4.39,228,4.97,-58
F,4331.41,1.9,14,0.0,-33
F,4331.41,1.9,14,0.0,-33
F,4331.43,1.9,16,0.0,-33
F,4331.43,1.9,18,0.0,-33
F,4331.41,1.9,18,0.0,-33
F,4331.41,1.9,21,0.0,-33
F,4331.41,1.9,0,-27.42,-33
S3,1411.115,4.33,0,0.0,-127
F,4331.39,1.6,0,0.0,-127
S3,1411.155,4.33,173,0.0,-127
F,4331.39,1.6,206,0.0,-127
S3,1411.155,4.33,173,0.0,-73
F,4331.39,1.6,206,0.0,-23
S3,1411.155,4.33,175,0.0,-73
F,4331.4,1.6,208,0.0,-23
S3,1411.155,4.33,177,0.0,-69
F,4331.4,1.6,210,0.0,-23
S1,1425.92,4.39,192,0.0,-58
S3,1411.155,4.33,179,0.0,-69
F,4331.38,1.6,212,0.0,-23
S3,1411.155,4.33,179,0.0,-69
F,4331.38,1.6,212,0.0,-23
S3,1411.155,4.33,179,0.0,-65
S3,1411.155,4.33,181,0.0,-60
F,4331.4,1.6,214,0.0,-23
S3,1411.155,4.33,181,0.0,-58
S3,1411.155,4.33,181,0.0,-58
F,4331.4,1.6,214,0.0,-23
S3,1411.155,4.33,183,0.0,-58
F,4331.4,1.6,216,0.0,-23
F,4331.4,1.6,216,0.0,-23
S3,1411.155,4.33,185,0.0,-58
F,4331.4,1.6,218,0.0,-23
S1,1426.33,225.97,262,0.0,-58
S3,1411.155,4.33,187,0.0,-58
F,4331.4,1.6,220,0.0,-23
S3,1411.155,4.33,187,0.0,-58
S3,1411.155,4.33,189,0.0,-58
F,4331.4,1.6,222,0.0,-23
S1,1426.33,225.97,265,0.0,-58
S3,1411.155,4.33,191,0.0,-58
F,4331.4,1.6,224,0.0,-23
S1,1426.33,225.97,267,0.0,-58
S3,1411.155,4.33,193,0.0,-58
F,4331.4,1.6,226,0.0,-23
S3,1367.965,245.35,0,0.0,-127
S3,1411.03,4.33,195,0.0,-58
F,4331.4,1.6,228,0.0,-23
S3,1411.03,4.33,195,0.0,-58
S3,1411.03,4.33,197,0.0,-58
F,4331.4,1.6,230,0.0,-23
S1,1426.33,225.97,269,0.0,-58
F,4331.4,1.6,230,0.0,-23
S3,1411.03,4.33,199,0.0,-58
S1,1426.33,225.97,271,0.0,-58
S3,1411.03,4.33,201,0.0,-58
F,4331.4,1.6,233,0.0,-23
S1,1426.33,225.97,273,0.0,-58
S3,1411.03,4.33,203,0.0,-58
S1,1426.33,225.97,275,0.0,-58
S3,1411.03,4.33,205,0.0,-58
F,4331.4,1.6,236,0.0,-23
S1,1426.33,225.97,277,0.0,-58
S3,1411.03,4.33,207,0.0,-58
S1,1426.33,225.97,279,0.0,-58
S3,1411.03,4.33,209,0.0,-58
S3,1411.03,4.33,211,0.0,-58
F,4331.4,1.6,238,0.0,-23
S1,1426.33,225.97,282,0.0,-58
S3,1411.03,4.33,213,0.0,-58
S1,1426.33,225.97,284,0.0,-58
F,4331.4,1.6,240,0.0,-23
S1,1426.33,225.97,286,0.0,-58
F,4331.4,1.6,240,0.0,-23
S3,1411.03,4.33,216,0.0,-58
F,4331.4,1.6,242,0.0,-23
S1,1426.33,225.97,288,0.0,-58
S3,1411.03,4.33,218,0.0,-58
F,4331.4,1.6,244,0.0,-23
S1,1426.33,225.97,290,0.0,-58
S3,1411.03,4.33,220,0.0,-61
F,4331.4,1.6,246,0.0,-23
F,4331.4,1.6,246,0.0,-23
S3,1411.03,4.33,222,0.0,-61
F,4331.4,1.6,248,0.0,-23
S1,1426.33,225.97,293,0.0,-58
S3,1367.965,245.35,139,-19.34,-127
F,4331.4,1.6,250,0.0,-25
S1,1426.33,225.97,295,0.0,-58
F,4331.4,1.6,250,0.0,-56
S3,1411.03,4.33,225,0.0,-61
F,4331.4,1.6,253,0.0,-53
S1,1426.33,225.97,297,0.0,-58
S3,1411.03,4.33,227,0.0,-61
F,4331.4,1.6,255,0.0,-53
S1,1426.33,225.97,299,0.0,-58
S3,1411.03,4.33,229,0.0,-61
F,4331.4,1.6,257,0.0,-53
S1,1426.33,225.97,301,0.0,-58
F,4331.4,1.6,259,0.0,-53
S1,1426.33,225.97,303,0.0,-58
S3,1411.03,4.33,232,0.0,-57
F,4331.4,1.6,259,0.0,-53
S1,1425.93,4.39,303,0.0,-72
S1,1425.95,4.39,303,0.0,-60
S3,1411.03,4.33,234,0.0,-57
S1,1425.95,4.39,306,0.0,-60
S3,1411.03,4.33,236,0.0,-57
F,4331.4,1.6,261,0.0,-53
S1,1425.95,4.39,309,0.0,-60
S3,1411.03,4.33,239,0.0,-57
S1,1425.95,4.39,311,0.0,-60
F,4331.4,1.6,261,0.0,-46
F,4331.4,1.6,261,0.0,-36
S3,1411.03,4.33,242,0.0,-57
S1,1425.95,4.39,313,0.0,-60
S3,1411.03,4.33,242,0.0,-57
F,4331.46,1.6,261,0.0,-36
S3,1411.03,4.33,244,0.0,-57
S3,1411.03,4.33,246,0.0,-57
F,4331.35,1.6,263,0.0,-36
S1,1425.95,4.39,316,0.0,-60
S1,1376.03,4.39,316,0.0,-60
S3,1411.03,4.33,248,0.0,-57
F,4331.35,1.6,263,0.0,-36
S3,1411.03,4.33,250,0.0,-57
F,4331.51,1.6,266,0.0,-36
S1,1376.03,4.39,319,0.0,-60
F,4331.51,1.6,266,0.0,-28
S3,1411.03,4.33,252,0.0,-57
F,4331.51,1.6,268,0.0,-28
S1,1376.03,4.39,321,0.0,-60
S3,1411.03,4.33,254,0.0,-57
F,4331.51,1.6,270,0.0,-28
S3,1411.03,4.33,256,0.0,-57
S1,1376.03,4.39,324,0.0,-60
S1,1425.92,4.39,324,0.0,-57
F,4331.4,1.6,270,0.0,-25
S3,1411.03,4.33,258,0.0,-57
F,4331.4,1.6,272,0.0,-25
S1,1425.92,4.39,326,0.0,-57
S1,1425.92,4.39,326,0.0,-57
S3,1411.03,4.33,260,0.0,-57
S3,1411.03,4.33,262,0.0,-57
F,4331.41,1.6,274,0.0,-24
S1,1425.92,4.39,329,0.0,-57
S3,1411.03,4.33,264,0.0,-57
S1,1425.92,4.39,331,0.0,-57
S3,1411.03,4.33,267,0.0,-57
F,4331.42,1.6,274,0.0,-22
S3,1411.03,4.33,269,0.0,-60
S1,1425.92,4.39,334,0.0,-57
S3,1411.03,4.33,271,0.0,-60
S3,1411.03,4.33,273,0.0,-60
S1,1425.92,4.39,337,0.0,-57
S3,1411.03,4.33,275,0.0,-60
S3,1411.03,4.33,275,0.0,-60
S3,1411.03,4.33,277,0.0,-60
F,4331.42,1.6,277,0.0,-21
S1,1425.92,4.39,339,0.0,-57
F,4331.44,1.6,279,0.0,-21
S1,1425.92,4.39,341,0.0,-57
S3,1411.03,4.33,277,0.0,-63
S3,1411.03,4.33,279,0.0,-63
S1,1375.95,4.39,341,0.0,-56
S3,1411.03,4.33,279,0.0,-63
F,4331.4,1.6,282,0.0,-21
S1,1375.95,4.39,343,0.0,-56
F,4331.4,1.6,284,0.0,-21
S1,1376.35,225.97,343,0.0,-56
S1,1376.35,4.3,343,0.0,-56
S1,1425.95,4.3,343,0.0,-56
S3,1411.03,4.33,281,0.0,-63
S3,1411.03,4.33,281,0.0,-60
S3,1411.03,4.33,312,0.0,-60
F,4331.34,1.6,286,0.0,-20
F,4331.49,1.6,283,0.0,-20
S3,1411.03,4.33,312,0.0,-60
S3,1411.03,4.33,309,0.0,-60
S3,1411.03,4.33,309,0.0,-60
S1,1425.95,4.3,343,0.0,-56
F,4331.32,1.6,280,0.0,-20
S3,1411.03,4.33,306,0.0,-59
S3,1411.03,4.33,303,0.0,-59
F,4331.41,1.6,277,0.0,-20
S1,1425.95,4.3,311,0.0,-56
S3,1411.03,4.33,303,0.0,-59
S3,1411.03,4.33,300,0.0,-59
S1,1375.96,4.51,288,0.0,-57
F,4331.41,1.6,274,0.0,-20
S1,1425.895,4.51,288,0.0,-57
S1,1376.305,225.85,288,0.0,-57
F,4331.41,1.6,271,0.0,-20
S1,1376.305,225.85,288,0.0,-57
S3,1411.03,4.33,297,0.0,-59
F,4330.61,1.6,268,0.0,-20
S1,1376.305,225.85,285,0.0,-57
S3,1411.03,4.33,294,0.0,-59
S1,1425.92,4.27,285,0.0,-57
F,4331.33,1.6,265,0.0,-19
S1,1425.92,4.27,285,0.0,-57
S3,1411.03,4.33,291,0.0,-62
S3,1411.03,4.33,291,0.0,-62
F,4331.49,1.6,261,0.0,-17
S1,1375.96,4.27,282,0.0,-57
F,4331.43,1.6,0,-15.82,-17
S3,1411.205,4.33,291,0.0,-61
F,4331.315,1.93,0,0.0,-127
F,4331.45,1.93,312,0.0,-127
F,4331.45,1.93,312,0.0,-23
S3,1411.205,4.33,288,0.0,-61
S1,1376.34,226.12,282,0.0,-57
S1,1376.34,4.24,282,0.0,-57
S3,1411.205,4.33,285,0.0,-61
F,4331.39,1.93,307,0.0,-20
F,4331.39,1.93,307,0.0,-20
F,4331.39,1.93,309,0.0,-20
S3,1411.205,4.33,282,0.0,-61
F,4331.39,1.93,305,0.0,-20
S3,1411.205,4.33,282,0.0,-61
F,4331.41,1.93,302,0.0,-20
S3,1411.205,4.33,278,0.0,-61
F,4331.42,1.93,264,0.0,-20
F,4331.42,1.93,261,0.0,-19
S1,1426.285,226.0,282,0.0,-58
S1,1426.285,4.24,282,0.0,-58
F,4331.44,1.93,256,0.0,-18
S3,1411.175,4.33,275,0.0,-61
S1,1426.285,4.24,282,0.0,-58
F,4331.39,1.93,252,0.0,-18
F,4331.39,1.93,252,0.0,-17
S3,1411.175,4.33,277,0.0,-61
F,4331.42,1.93,249,0.0,-13
S3,1411.175,4.33,274,0.0,-63
S3,1411.175,4.33,274,0.0,-63
S1,1426.04,4.24,282,0.0,-59
F,4331.41,1.93,0,-2.81,-13
F,4331.39,1.9,0,0.0,-127
F,4331.48,1.9,0,0.0,-127
F,4331.48,1.9,246,0.0,-127
F,4331.48,1.9,246,0.0,-19
S3,1411.175,4.33,274,0.0,-63
S3,1411.175,4.33,276,0.0,-63
F,4330.65,1.9,246,0.0,-18
S1,1426.04,4.24,279,0.0,-59
F,4331.42,1.9,246,0.0,-18
S3,1411.175,4.33,279,0.0,-63
S1,1426.04,4.24,275,0.0,-59
S3,1411.175,4.33,281,0.0,-63
F,4331.43,1.9,0,-5.63,-18
F,4331.32,1.93,0,0.0,-127
F,4331.4,1.93,243,0.0,-127
F,4331.4,1.93,243,0.0,-19
S3,1411.175,4.33,278,0.0,-62
F,4331.41,1.93,246,0.0,-17
F,4331.41,1.93,246,0.0,-16
S1,1376.34,226.09,275,0.0,-63
F,4331.42,1.93,0,-3.16,-16
S1,1376.34,226.09,272,0.0,-63
F,4330.67,1.9,0,0.0,-127
F,4331.44,1.9,327,0.0,-127
F,4331.44,1.9,327,0.0,-32
S3,1411.175,4.33,278,0.0,-62
S1,1376.34,226.09,269,0.0,-63
S1,1425.95,4.39,269,0.0,-63
F,4331.44,1.9,322,0.0,-32
F,4331.44,1.9,322,0.0,-32
S3,1411.175,4.33,280,0.0,-62
S1,1425.95,4.39,265,0.0,-63
F,4331.44,1.9,324,0.0,-32
S1,1425.95,4.39,262,0.0,-63
S3,1411.175,4.33,282,0.0,-62
F,4331.42,1.9,320,0.0,-31
S1,1425.95,4.39,258,0.0,-63
F,4331.42,1.9,317,0.0,-30
S3,1411.175,4.33,282,0.0,-62
S1,1425.95,4.39,255,0.0,-63
F,4331.41,1.9,240,0.0,-29
F,4331.41,1.9,240,0.0,-19
F,4331.41,1.9,0,-3.16,-19
F,4330.695,1.84,0,0.0,-127
F,4331.51,1.84,240,0.0,-127
F,4331.51,1.84,240,0.0,-19
F,4331.41,1.84,242,0.0,-16
S1,1376.32,226.0,255,0.0,-59
S1,1376.32,226.0,252,0.0,-59
F,4331.44,1.84,0,-3.16,-16
S3,1411.175,4.33,279,0.0,-62
F,4330.67,1.9,0,0.0,-127
F,4331.4,1.9,237,0.0,-127
F,4331.4,1.9,237,0.0,-21
S1,1376.34,226.0,249,0.0,-59
F,4331.4,1.9,239,0.0,-16
F,4331.35,1.9,245,0.35,-16
F,4330.6,1.87,0,0.0,-127
F,4331.41,1.87,348,0.0,-127
F,4331.41,1.87,348,0.0,-33
S3,1411.175,4.33,276,0.0,-63
S1,1376.34,226.0,249,0.0,-57
F,4331.4,1.87,343,0.0,-32
S1,1376.34,226.0,249,0.0,-57
F,4331.4,1.87,343,0.0,-32
F,4331.4,1.87,343,0.0,-32
S3,1411.175,4.33,278,0.0,-63
F,4331.4,1.87,345,0.0,-32
S3,1411.175,4.33,278,0.0,-63
S3,1411.175,4.33,280,0.0,-63
F,4331.38,1.87,341,0.0,-32
F,4331.41,1.87,0,-5.98,-32
F,4331.45,1.72,0,0.0,-127
S3,1411.175,4.33,280,0.0,-64
F,4331.45,1.72,234,0.0,-127
F,4331.45,1.72,234,0.0,-21
F,4331.38,1.72,236,0.0,-21
F,4331.38,1.72,236,0.0,-20
F,4331.38,1.72,0,-90.0,-20
F,4331.33,1.84,0,0.0,-127
F,4331.42,1.84,41,0.0,-127
S3,1411.175,4.33,277,0.0,-59
F,4331.42,1.84,41,0.0,-44
S1,1425.9,4.3,249,0.0,-57
S3,1411.175,4.33,274,0.0,-59
F,4331.45,1.84,43,0.0,-40
F,4331.45,1.84,43,0.0,-40
F,4331.45,1.84,43,0.0,-40
S1,1425.95,4.3,249,0.0,-57
F,4331.41,1.84,45,0.0,-40
F,4331.41,1.84,0,-12.3,-40
F,4331.45,1.6,0,0.0,-127
S3,1411.175,4.33,274,0.0,-59
F,4331.45,1.6,83,0.0,-127
F,4331.45,1.6,83,0.0,-53
S3,1411.175,4.33,276,0.0,-59
S3,1411.175,4.33,278,0.0,-59
F,4331.45,1.6,92,0.0,-53
F,4331.45,1.6,92,0.0,-45
F,4331.43,1.6,92,0.0,-45
S3,1411.175,4.33,281,0.0,-59
F,4331.43,1.6,101,0.0,-45
F,4331.43,1.6,101,0.0,-45
F,4331.43,1.6,0,-8.79,-45
F,4331.195,1.78,0,0.0,-127
F,4331.195,1.78,232,0.0,-127
F,4331.195,1.78,232,0.0,-70
F,4331.41,1.78,232,0.0,-24
S3,1411.175,4.33,283,0.0,-59
F,4331.41,1.78,235,0.0,-24
F,4331.38,1.78,232,0.0,-24
F,4331.38,1.78,232,0.0,-24
F,4331.38,1.78,0,-10.9,-24
F,4331.09,1.87,0,0.0,-127
F,4331.41,1.87,342,0.0,-127
F,4331.41,1.87,342,0.0,-42
S1,1376.155,226.15,249,0.0,-23
S1,1426.01,3.55,249,0.0,-23
S1,1375.96,3.55,249,0.0,-23
S1,1376.285,226.12,249,0.0,-23
F,4331.42,1.87,344,0.0,-40
S3,1411.175,4.33,280,0.0,-62
F,4331.42,1.87,346,0.0,-40
F,4331.42,1.87,346,0.0,-40
F,4331.42,1.87,0,-11.6,-40
F,4331.315,1.78,0,0.0,-127
F,4331.44,1.78,68,0.0,-127
F,4331.44,1.78,68,0.0,-44
S1,1376.285,226.12,246,0.0,-23
F,4331.44,1.78,71,0.0,-44
S3,1397.34,300.52,280,0.0,-62
S3,1397.34,4.57,280,0.0,-62
S3,1392.525,300.43,280,0.0,-62
S3,1392.525,4.57,280,0.0,-62
S3,1411.155,4.57,280,0.0,-62
S3,1411.155,4.57,277,0.0,-62
F,4331.44,1.78,71,0.0,-44
F,4331.44,1.78,71,0.0,-42
S3,1411.155,4.57,274,0.0,-62
S3,1411.155,4.57,274,0.0,-61
F,4331.4,1.78,0,-14.77,-41
F,4331.42,1.87,0,0.0,-127
F,4331.38,1.87,35,0.0,-127
F,4331.38,1.87,35,0.0,-47
S3,1411.155,4.57,271,0.0,-61
S1,1376.285,226.12,243,0.0,-23
S3,1411.155,4.57,271,0.0,-61
S3,1411.155,4.57,268,0.0,-61
F,4331.38,1.87,30,0.0,-42
F,4331.38,1.87,30,0.0,-42
F,4331.4,1.87,30,0.0,-42
F,4331.4,1.87,0,-4.92,-42
F,4331.35,1.87,0,0.0,-127
F,4331.4,1.87,0,0.0,-50
S1,1376.285,226.12,240,0.0,-23
F,4331.4,1.87,228,0.0,-50
S1,1425.95,4.33,240,0.0,-23
F,4331.4,1.87,228,0.0,-25
S1,1425.95,4.33,237,0.0,-23
F,4331.39,1.87,225,0.0,-24
S3,1411.155,4.57,270,0.0,-61
F,4331.39,1.87,225,0.0,-24
F,4331.39,1.87,222,0.0,-24
F,4331.39,1.87,222,0.0,-24
S1,1425.95,4.33,234,0.0,-23
F,4331.38,1.87,225,0.0,-23
S3,1411.155,4.57,267,0.0,-61
S1,1425.95,4.33,231,0.0,-23
F,4331.38,1.87,221,0.0,-21
S3,1411.155,4.57,264,0.0,-61
S3,1411.155,4.57,264,0.0,-38
F,4331.38,1.87,218,0.0,-21
S3,1411.155,4.57,259,0.0,-38
S3,1411.175,4.57,259,0.0,-38
F,4331.43,1.87,214,0.0,-21
S3,1368.11,245.38,0,0.0,-127
S3,1368.11,245.38,291,0.0,-127
S3,1368.11,245.38,291,0.0,-79
S3,1411.175,4.57,256,0.0,-38
S1,1425.95,4.33,228,0.0,-23
F,4331.46,1.87,211,0.0,-21
S3,1368.11,245.38,284,0.0,-77
F,4331.46,1.87,0,-14.77,-21
F,4331.37,1.87,0,0.0,-127
S3,1411.175,4.57,256,0.0,-61
F,4331.47,1.87,96,0.0,-127
F,4331.47,1.87,96,0.0,-32
S3,1411.175,4.57,251,0.0,-61
S1,1425.95,4.33,225,0.0,-56
S3,1368.11,245.38,284,0.0,-77
S1,1425.95,4.33,225,0.0,-56
S3,1411.265,4.57,251,0.0,-61
S1,1425.95,4.33,225,0.0,-56
F,4331.45,1.87,0,-8.44,-30
S3,1411.265,4.57,245,0.0,-61
F,4331.41,1.78,0,0.0,-127
S3,1368.11,245.38,284,0.0,-72
F,4331.47,1.78,346,0.0,-127
F,4331.47,1.78,346,0.0,-36
S3,1411.265,4.57,242,0.0,-60
S1,1425.95,4.33,222,0.0,-56
S3,1368.11,245.38,281,0.0,-71
F,4331.42,1.78,0,-90.0,-34
S1,1425.95,4.33,222,0.0,-56
F,4331.48,1.78,0,0.0,-127
S3,1411.265,4.57,238,0.0,-60
S3,1368.11,245.38,278,0.0,-71
F,4331.44,1.78,88,0.0,-127
F,4331.44,1.78,88,0.0,-37
S3,1411.265,4.57,238,0.0,-60
S1,1425.95,4.33,219,0.0,-56
S3,1368.11,245.38,274,0.0,-71
S3,1368.11,245.38,270,0.0,-71
S1,1425.95,4.33,219,0.0,-56
S3,1411.265,4.57,241,0.0,-60
S3,1368.11,245.38,266,0.0,-71
F,4331.42,1.78,91,0.0,-34
F,4331.42,1.78,91,0.0,-34
F,4331.42,1.78,0,-8.44,-34
F,4331.47,1.78,0,0.0,-127
S3,1411.115,4.57,241,0.0,-52
S3,1368.11,245.38,266,0.0,-66
F,4331.36,1.78,248,0.0,-127
F,4331.36,1.78,248,0.0,-74
S3,1411.115,4.57,241,0.0,-52
S3,1368.11,245.38,261,0.0,-66
F,4331.36,1.78,248,0.0,-24
S3,1411.115,4.57,243,0.0,-52
S1,1425.95,4.33,216,0.0,-56
S3,1368.11,245.38,257,0.0,-66
F,4331.37,1.78,241,0.0,-21
F,4331.37,1.78,0,-13.71,-21
S3,1411.115,4.57,245,0.0,-52
S3,1368.11,245.38,253,0.0,-66
F,4331.42,1.9,0,0.0,-127
F,4331.42,1.9,173,0.0,-127
F,4331.42,1.9,173,0.0,-27
S1,1376.0,4.33,216,0.0,-56
S3,1368.11,245.38,253,0.0,-66
S3,1368.11,245.38,250,0.0,-66
F,4331.39,1.9,0,-17.93,-27
S1,1376.0,4.33,212,0.0,-56
S3,1368.11,245.38,247,0.0,-66
F,4331.46,1.78,0,0.0,-127
F,4331.47,1.78,133,0.0,-127
F,4331.47,1.78,133,0.0,-30
F,4331.47,1.78,133,0.0,-24
F,4331.47,1.78,0,-23.2,-24
S3,1411.115,4.57,245,0.0,-50
S3,1368.11,245.38,247,0.0,-65
F,4331.47,1.78,0,0.0,-127
F,4331.41,1.78,343,0.0,-127
S3,1368.11,245.38,243,0.0,-65
F,4331.41,1.78,343,0.0,-48
S3,1411.115,4.57,240,0.0,-50
S1,1376.0,4.33,208,0.0,-56
F,4331.42,1.78,0,-18.98,-46
S3,1411.115,4.57,236,0.0,-50
S3,1368.11,245.38,240,0.0,-65
F,4331.44,1.78,0,0.0,-127
F,4331.39,1.78,337,0.0,-127
F,4331.39,1.78,337,0.0,-50
S1,1425.875,4.33,208,0.0,-62
S3,1411.115,4.57,233,0.0,-50
S1,1425.875,4.33,205,0.0,-62
S3,1411.115,4.57,233,0.0,-44
F,4331.41,1.78,0,-22.85,-49
S3,1368.11,245.38,240,0.0,-65
F,4331.315,1.87,0,0.0,-127
F,4331.4,1.87,226,0.0,-127
F,4331.4,1.87,226,0.0,-71
S3,1411.115,4.57,230,0.0,-44
S1,1425.875,4.33,202,0.0,-62
S3,1368.11,245.38,236,0.0,-65
F,4331.39,1.87,226,0.0,-27
S3,1368.11,245.38,233,0.0,-65
F,4331.42,1.87,228,0.0,-25
F,4331.42,1.87,228,0.0,-25
F,4331.42,1.87,0,-26.72,-25
F,4331.32,1.78,0,0.0,-127
F,4331.41,1.78,176,0.0,-127
F,4331.41,1.78,176,0.0,-24
S1,1425.875,4.33,199,0.0,-62
F,4331.38,1.78,0,-30.59,-24
F,4331.42,1.75,0,0.0,-127
F,4331.4,1.75,353,0.0,-127
F,4331.4,1.75,353,0.0,-55
S3,1368.11,245.38,230,0.0,-65
F,4331.43,1.75,350,0.0,-55
F,4331.43,1.75,350,0.0,-55
F,4331.265,1.75,350,0.0,-55
S3,1411.115,4.57,230,0.0,-38
S3,1411.115,4.57,232,0.0,-38
F,4331.42,1.75,0,-40.08,-55
F,4331.4,1.66,0,0.0,-127
F,4331.47,1.66,22,0.0,-127
F,4331.47,1.66,22,0.0,-55
S3,1411.115,4.57,232,0.0,-38
S1,1425.9,4.33,199,0.0,-55
S1,1375.92,4.33,199,0.0,-55
S1,1426.1,225.85,199,0.0,-55
S1,1426.1,4.39,199,0.0,-55
S1,1376.275,226.09,199,0.0,-55
S1,1376.275,4.39,199,0.0,-55
F,4331.4,1.66,24,0.0,-53
S1,1376.275,4.39,196,0.0,-55
F,4331.4,1.66,24,0.0,-53
F,4331.35,1.66,24,0.0,-53
S3,1368.11,245.38,227,0.0,-65
S3,1368.11,245.38,227,0.0,-66
S3,1368.11,245.38,227,0.0,-52
S3,1411.115,4.57,229,0.0,-35
S1,1425.855,4.39,196,0.0,-55
S1,1425.825,4.39,192,0.0,-55
F,4331.42,1.66,27,0.0,-51
F,4330.11,1.66,27,0.0,-51
S3,1411.115,4.57,226,0.0,-35
S3,1411.115,4.57,226,0.0,-35
